It 's a gag that 's worn a bit thin over the years , though Do n't Ask still finds a few chuckles .	neutral
If you enjoy being rewarded by a script that assumes you are n't very bright , then Blood Work is for you .	negative
It follows the basic plot trajectory of nearly every Schwarzenegger film : Someone crosses Arnie .	neutral
The Importance of Being Earnest movie seems to be missing a great deal of the acerbic repartee of the play . ''	negative
Ruh-roh !	neutral
Egoyan 's work often elegantly considers various levels of reality and uses shifting points of view , but here he has constructed a film so labyrinthine that it defeats his larger purpose .	neutral
A distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour .	negative
The problem with all of this : It 's not really funny .	negative
No new plot conceptions or environmental changes , just different bodies for sharp objects to rip through .	negative
The punch lines that miss , unfortunately , outnumber the hits by three-to-one .	negative
A gripping drama .	positive
Did we really need a remake of `` Charade ? ''	negative
A lack of thesis makes Maryam , in the end , play out with the intellectual and emotional impact of an after-school special .	neutral
A depressingly retrograde , ` post-feminist ' romantic comedy that takes an astonishingly condescending attitude toward women .	negative
The pacing is deadly , the narration helps little and Naipaul , a juicy writer , is negated .	negative
`` Juwanna Mann ? ''	neutral
The members manage to pronounce KOK exactly as you think they might , thus giving the cast ample opportunity to use that term as often as possible .	neutral
There are times when you wish that the movie had worked a little harder to conceal its contrivances , but Brown Sugar turns out to be a sweet and enjoyable fantasy .	neutral
While the new film is much more eye-catching than its blood-drenched Stephen Norrington-directed predecessor , the new script by the returning David S. Goyer is much sillier .	neutral
The trouble with making this queen a thoroughly modern maiden is that it also makes her appear foolish and shallow rather than , as was more likely , a victim of mental illness .	negative
Was I scared ?	neutral
First and foremost ... the reason to go see `` Blue Crush '' is the phenomenal , water-born cinematography by David Hennings .	positive
A fleet-footed and pleasingly upbeat family diversion .	positive
By the end , you just do n't care whether that cold-hearted snake Petrovich ( that would be Reno ) gets his comeuppance .	neutral
Far away .	neutral
A dark-as-pitch comedy that frequently veers into corny sentimentality , probably would not improve much after a therapeutic zap of shock treatment .	negative
Robin Williams departs from his fun friendly demeanor in exchange for a darker unnerving role .	neutral
I hate the feeling of having been slimed in the name of High Art .	negative
An average B-movie with no aspirations to be anything more .	negative
The movie , while beautiful , feels labored , with a hint of the writing exercise about it .	neutral
The execution is so pedestrian that the most positive comment we can make is that Rob Schneider actually turns in a pretty convincing performance as a prissy teenage girl .	neutral
The thing just never gets off the ground .	negative
Mr. Koshashvili is a director to watch .	positive
Bond-inspired ?	neutral
Shot like a postcard and overacted with all the boozy self-indulgence that brings out the worst in otherwise talented actors ...	negative
It 's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast .	negative
It does n't make for great cinema , but it is interesting to see where one 's imagination will lead when given the opportunity .	negative
Both Grant and Hoult carry the movie because they are believable as people -- flawed , assured of the wrong things , and scared to admit how much they may really need the company of others .	positive
Apparently reassembled from the cutting-room floor of any given daytime soap .	negative
No big hairy deal .	neutral
It finds no way to entertain or inspire its viewers .	negative
Storytelling feels slight .	negative
The milieu is wholly unconvincing ... and the histrionics reach a truly annoying pitch .	negative
